symbol,layer_name,entry_time,exit_time,entry_price,exit_price,qty,pnl,slippage,exit_reason,hold_minutes
BAC,L3_RSI_SCALP,2026-01-14 15:17:00+00:00,2026-01-14 15:20:00+00:00,51.995,51.9352475174069,2,-0.2234,0.1039,STOP,3.0
BAC,L1_VWAP_MR,2026-01-14 15:18:00+00:00,2026-01-14 15:22:00+00:00,52.055,51.895,2,-0.4239,0.1039,STOP,4.0
BAC,L1_VWAP_MR,2026-01-14 15:23:00+00:00,2026-01-14 15:26:00+00:00,51.92,51.885,2,-0.1738,0.1038,SIGNAL,3.0
BAC,L3_RSI_SCALP,2026-01-14 15:23:00+00:00,2026-01-14 15:29:00+00:00,51.92,51.895,2,-0.1538,0.1038,SIGNAL,6.0
BAC,L3_RSI_SCALP,2026-01-14 15:38:00+00:00,2026-01-14 15:41:00+00:00,51.94,51.9299,2,-0.1241,0.1039,SIGNAL,3.0
BAC,L3_RSI_SCALP,2026-01-14 15:44:00+00:00,2026-01-14 15:47:00+00:00,51.96,51.94,2,-0.1439,0.1039,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-14 15:49:00+00:00,2026-01-14 15:52:00+00:00,47.948,47.775,2,-0.4417,0.0957,STOP,3.0
BAC,L1_VWAP_MR,2026-01-14 15:57:00+00:00,2026-01-14 16:01:00+00:00,51.9658,51.88361875506774,2,-0.2682,0.1038,STOP,4.0
INTC,L1_VWAP_MR,2026-01-14 15:54:00+00:00,2026-01-14 16:06:00+00:00,47.9568,48.2064,2,0.403,0.0962,SIGNAL,12.0
INTC,L1_VWAP_MR,2026-01-14 16:12:00+00:00,2026-01-14 16:23:00+00:00,47.98,48.175,2,0.2938,0.0962,SIGNAL,11.0
TLT,L2_ORB,2026-01-14 15:45:00+00:00,2026-01-14 19:30:00+00:00,88.23,88.375,1,0.0567,0.0883,EOD,225.0
XLE,L2_ORB,2026-01-14 16:29:00+00:00,2026-01-14 19:30:00+00:00,48.17,48.515,2,0.5933,0.0967,EOD,181.0
PFE,L2_ORB,2026-01-14 16:29:00+00:00,2026-01-14 19:30:00+00:00,25.5251,25.6977,4,0.588,0.1024,EOD,181.0
XLE,L3_RSI_SCALP,2026-01-14 20:19:00+00:00,2026-01-14 20:22:00+00:00,48.13,48.18,2,0.0037,0.0963,SIGNAL,3.0
XLE,L3_RSI_SCALP,2026-01-14 21:20:00+00:00,2026-01-14 21:26:00+00:00,48.13,48.15,2,-0.0563,0.0963,SIGNAL,6.0
INTC,L3_RSI_SCALP,2026-01-14 21:55:00+00:00,2026-01-14 21:56:00+00:00,48.64,48.54,2,-0.2972,0.0972,STOP,1.0
INTC,L3_RSI_SCALP,2026-01-14 22:10:00+00:00,2026-01-14 22:13:00+00:00,48.3899,48.3746,2,-0.1274,0.0968,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-01-14 22:16:00+00:00,2026-01-14 22:19:00+00:00,48.4,48.3801,2,-0.1366,0.0968,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-01-14 22:22:00+00:00,2026-01-14 22:25:00+00:00,48.37,48.36,2,-0.1167,0.0967,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-01-14 22:31:00+00:00,2026-01-14 22:34:00+00:00,48.3793,48.3954,2,-0.0646,0.0968,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-01-14 22:43:00+00:00,2026-01-14 22:46:00+00:00,48.38,48.36,2,-0.1367,0.0967,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-01-14 23:10:00+00:00,2026-01-14 23:13:00+00:00,48.3787,48.3798,2,-0.0946,0.0968,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-14 23:12:00+00:00,2026-01-14 23:13:00+00:00,83.35,83.167302,1,-0.266,0.0833,STOP,1.0
SLV,L3_RSI_SCALP,2026-01-14 23:21:00+00:00,2026-01-14 23:23:00+00:00,82.85,82.66,1,-0.2728,0.0828,STOP,2.0
SLV,L1_VWAP_MR,2026-01-14 23:23:00+00:00,2026-01-14 23:25:00+00:00,82.66,83.01,1,0.2672,0.0828,SIGNAL,2.0
SLV,L3_RSI_SCALP,2026-01-14 23:27:00+00:00,2026-01-14 23:30:00+00:00,82.9,83.2295,1,0.2464,0.0831,SIGNAL,3.0
TLT,L3_RSI_SCALP,2026-01-15 09:04:00+00:00,2026-01-15 09:08:00+00:00,88.25,88.25,1,-0.0882,0.0882,SIGNAL,4.0
SLV,L1_VWAP_MR,2026-01-15 09:00:00+00:00,2026-01-15 09:09:00+00:00,81.37,81.18,1,-0.2713,0.0813,SIGNAL,9.0
SLV,L3_RSI_SCALP,2026-01-15 09:06:00+00:00,2026-01-15 09:11:00+00:00,81.33,81.061582,1,-0.3496,0.0812,STOP,5.0
SLV,L3_RSI_SCALP,2026-01-15 09:12:00+00:00,2026-01-15 09:15:00+00:00,81.23,81.2,1,-0.1112,0.0812,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-15 09:21:00+00:00,2026-01-15 09:24:00+00:00,81.31,81.28,1,-0.1113,0.0813,SIGNAL,3.0
XLE,L3_RSI_SCALP,2026-01-15 09:18:00+00:00,2026-01-15 09:42:00+00:00,47.87,47.79,2,-0.2557,0.0957,STOP,24.0
XLE,L1_VWAP_MR,2026-01-15 09:27:00+00:00,2026-01-15 09:42:00+00:00,47.84,47.79,2,-0.1956,0.0956,SIGNAL,15.0
XLE,L1_VWAP_MR,2026-01-15 09:51:00+00:00,2026-01-15 09:52:00+00:00,47.78,47.72,2,-0.2155,0.0955,STOP,1.0
XLE,L1_VWAP_MR,2026-01-15 09:53:00+00:00,2026-01-15 09:54:00+00:00,47.76,47.7,2,-0.2155,0.0955,STOP,1.0
XLE,L3_RSI_SCALP,2026-01-15 09:53:00+00:00,2026-01-15 09:58:00+00:00,47.76,47.67,2,-0.2754,0.0954,STOP,5.0
XLE,L1_VWAP_MR,2026-01-15 09:58:00+00:00,2026-01-15 10:04:00+00:00,47.67,47.6,2,-0.2353,0.0953,STOP,6.0
XLE,L1_VWAP_MR,2026-01-15 10:06:00+00:00,2026-01-15 10:09:00+00:00,47.67,47.6,2,-0.2353,0.0953,STOP,3.0
XLE,L1_VWAP_MR,2026-01-15 10:14:00+00:00,2026-01-15 10:15:00+00:00,47.64,47.6,2,-0.1752,0.0952,STOP,1.0
INTC,L1_VWAP_MR,2026-01-15 10:18:00+00:00,2026-01-15 10:24:00+00:00,47.9,47.69,2,-0.5156,0.0956,STOP,6.0
XLE,L1_VWAP_MR,2026-01-15 10:21:00+00:00,2026-01-15 10:30:00+00:00,47.6,47.64,2,-0.0152,0.0952,SIGNAL,9.0
INTC,L1_VWAP_MR,2026-01-15 10:25:00+00:00,2026-01-15 10:38:00+00:00,47.65,48.24,2,1.0841,0.0959,SIGNAL,13.0
SLV,L1_VWAP_MR,2026-01-15 10:45:00+00:00,2026-01-15 10:47:00+00:00,82.63,82.5293533358145,1,-0.1832,0.0826,STOP,2.0
SLV,L1_VWAP_MR,2026-01-15 10:51:00+00:00,2026-01-15 11:03:00+00:00,82.6,82.47,1,-0.2125,0.0825,STOP,12.0
XLE,L3_RSI_SCALP,2026-01-15 10:23:00+00:00,2026-01-15 11:08:00+00:00,47.62,47.7,2,0.0647,0.0953,SIGNAL,45.0
SLV,L1_VWAP_MR,2026-01-15 11:05:00+00:00,2026-01-15 11:13:00+00:00,82.53,82.76,1,0.1474,0.0826,SIGNAL,8.0
SLV,L1_VWAP_MR,2026-01-15 11:18:00+00:00,2026-01-15 11:19:00+00:00,82.47,82.38935583589544,1,-0.1631,0.0824,STOP,1.0
SLV,L1_VWAP_MR,2026-01-15 11:43:00+00:00,2026-01-15 11:44:00+00:00,82.61,82.43,1,-0.2625,0.0825,STOP,1.0
SLV,L1_VWAP_MR,2026-01-15 11:46:00+00:00,2026-01-15 12:03:00+00:00,82.36,82.7,1,0.2575,0.0825,SIGNAL,17.0
SLV,L1_VWAP_MR,2026-01-15 12:08:00+00:00,2026-01-15 12:09:00+00:00,82.51,82.40651242974755,1,-0.1859,0.0825,STOP,1.0
SLV,L1_VWAP_MR,2026-01-15 12:16:00+00:00,2026-01-15 12:18:00+00:00,82.38,82.19,1,-0.2723,0.0823,STOP,2.0
XLE,L1_VWAP_MR,2026-01-15 12:27:00+00:00,2026-01-15 12:29:00+00:00,47.77,47.74,2,-0.1555,0.0955,STOP,2.0
SLV,L1_VWAP_MR,2026-01-15 12:19:00+00:00,2026-01-15 12:43:00+00:00,82.21,82.68,1,0.3876,0.0824,SIGNAL,24.0
XLE,L1_VWAP_MR,2026-01-15 12:32:00+00:00,2026-01-15 12:46:00+00:00,47.69,47.65,2,-0.1753,0.0953,STOP,14.0
XLE,L1_VWAP_MR,2026-01-15 12:48:00+00:00,2026-01-15 12:50:00+00:00,47.63,47.61,2,-0.1352,0.0952,STOP,2.0
SLV,L1_VWAP_MR,2026-01-15 12:50:00+00:00,2026-01-15 12:54:00+00:00,82.5,82.36,1,-0.2224,0.0824,STOP,4.0
XLE,L1_VWAP_MR,2026-01-15 12:52:00+00:00,2026-01-15 13:00:00+00:00,47.61,47.82,2,0.3246,0.0954,SIGNAL,8.0
SLV,L1_VWAP_MR,2026-01-15 13:00:00+00:00,2026-01-15 13:01:00+00:00,82.11,81.54,1,-0.6518,0.0818,STOP,1.0
SLV,L1_VWAP_MR,2026-01-15 13:02:00+00:00,2026-01-15 13:03:00+00:00,82.01,81.45149231994279,1,-0.6402,0.0817,STOP,1.0
XLE,L1_VWAP_MR,2026-01-15 13:01:00+00:00,2026-01-15 13:06:00+00:00,47.62,47.56,2,-0.2152,0.0952,STOP,5.0
SLV,L1_VWAP_MR,2026-01-15 13:08:00+00:00,2026-01-15 13:18:00+00:00,81.58,81.12,1,-0.5413,0.0814,STOP,10.0
SLV,L3_RSI_SCALP,2026-01-15 13:15:00+00:00,2026-01-15 13:18:00+00:00,81.57,81.12,1,-0.5313,0.0813,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-15 13:21:00+00:00,2026-01-15 13:24:00+00:00,81.2217,81.03,1,-0.2728,0.0811,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-15 13:27:00+00:00,2026-01-15 13:28:00+00:00,81.1228,80.72,1,-0.4837,0.0809,STOP,1.0
XLE,L1_VWAP_MR,2026-01-15 13:07:00+00:00,2026-01-15 13:29:00+00:00,47.57,47.64,2,0.0448,0.0952,SIGNAL,22.0
SLV,L1_VWAP_MR,2026-01-15 13:29:00+00:00,2026-01-15 13:31:00+00:00,80.9,80.41,1,-0.5707,0.0807,STOP,2.0
SLV,L1_VWAP_MR,2026-01-15 13:46:00+00:00,2026-01-15 13:50:00+00:00,79.79,80.3,1,0.43,0.08,SIGNAL,4.0
SLV,L3_RSI_SCALP,2026-01-15 13:48:00+00:00,2026-01-15 13:51:00+00:00,80.09,80.2601,1,0.0899,0.0802,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-15 14:03:00+00:00,2026-01-15 14:06:00+00:00,80.08,80.16,1,-0.0001,0.0801,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-15 14:11:00+00:00,2026-01-15 14:20:00+00:00,48.8105,49.0,2,0.2812,0.0978,SIGNAL,9.0
XLE,L3_RSI_SCALP,2026-01-15 14:36:00+00:00,2026-01-15 14:39:00+00:00,47.325,47.49,2,0.2352,0.0948,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-01-15 14:43:00+00:00,2026-01-15 14:44:00+00:00,25.32,25.280000436613832,4,-0.2612,0.1012,STOP,1.0
INTC,L1_VWAP_MR,2026-01-15 14:51:00+00:00,2026-01-15 14:53:00+00:00,49.495,49.23873516419296,2,-0.6113,0.0987,STOP,2.0
BAC,L1_VWAP_MR,2026-01-15 14:53:00+00:00,2026-01-15 14:58:00+00:00,52.265,52.4884,1,0.171,0.0524,SIGNAL,5.0
INTC,L1_VWAP_MR,2026-01-15 14:59:00+00:00,2026-01-15 15:01:00+00:00,48.86,48.60470808592983,2,-0.608,0.0975,STOP,2.0
XLF,L2_ORB,2026-01-15 14:29:00+00:00,2026-01-15 15:02:00+00:00,54.26,54.49,1,0.1756,0.0544,SIGNAL,33.0
TLT,L2_ORB,2026-01-15 14:28:00+00:00,2026-01-15 15:04:00+00:00,88.64,88.48,1,-0.2486,0.0886,SIGNAL,36.0
INTC,L1_VWAP_MR,2026-01-15 15:09:00+00:00,2026-01-15 15:11:00+00:00,48.845,48.59654103788546,2,-0.5944,0.0974,STOP,2.0
INTC,L1_VWAP_MR,2026-01-15 15:13:00+00:00,2026-01-15 15:21:00+00:00,48.585,48.3417355447403,2,-0.5835,0.0969,STOP,8.0
INTC,L1_VWAP_MR,2026-01-15 15:23:00+00:00,2026-01-15 15:25:00+00:00,48.405,48.155,2,-0.5966,0.0966,STOP,2.0
INTC,L3_RSI_SCALP,2026-01-15 15:23:00+00:00,2026-01-15 15:26:00+00:00,48.405,47.9158,2,-1.0747,0.0963,STOP,3.0
INTC,L1_VWAP_MR,2026-01-15 15:26:00+00:00,2026-01-15 15:32:00+00:00,47.9158,48.1207,2,0.3138,0.096,SIGNAL,6.0
INTC,L3_RSI_SCALP,2026-01-15 15:29:00+00:00,2026-01-15 15:35:00+00:00,48.06,48.3436,2,0.4708,0.0964,SIGNAL,6.0
TLT,L3_RSI_SCALP,2026-01-15 15:56:00+00:00,2026-01-15 15:59:00+00:00,88.3901,88.395,1,-0.0835,0.0884,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-15 15:43:00+00:00,2026-01-15 15:59:00+00:00,48.22,48.505,2,0.4733,0.0967,SIGNAL,16.0
INTC,L1_VWAP_MR,2026-01-15 16:00:00+00:00,2026-01-15 16:04:00+00:00,48.46,48.745,2,0.4728,0.0972,SIGNAL,4.0
INTC,L1_VWAP_MR,2026-01-15 16:14:00+00:00,2026-01-15 16:17:00+00:00,48.5738,48.62,2,-0.0048,0.0972,SIGNAL,3.0
BAC,L2_ORB,2026-01-15 15:07:00+00:00,2026-01-15 16:38:00+00:00,52.935,52.665,1,-0.3228,0.0528,SIGNAL,91.0
INTC,L1_VWAP_MR,2026-01-15 17:11:00+00:00,2026-01-15 17:13:00+00:00,48.805,48.725,2,-0.2575,0.0975,STOP,2.0
INTC,L1_VWAP_MR,2026-01-15 17:14:00+00:00,2026-01-15 17:16:00+00:00,48.7099,48.63421580655076,2,-0.2487,0.0973,STOP,2.0
INTC,L1_VWAP_MR,2026-01-15 17:18:00+00:00,2026-01-15 17:20:00+00:00,48.685,48.609489238727896,2,-0.2483,0.0973,STOP,2.0
XLE,L3_RSI_SCALP,2026-01-15 17:18:00+00:00,2026-01-15 17:21:00+00:00,47.885,47.905,2,-0.0558,0.0958,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-15 17:39:00+00:00,2026-01-15 17:49:00+00:00,48.755,48.6659,2,-0.2756,0.0974,STOP,10.0
INTC,L1_VWAP_MR,2026-01-15 17:58:00+00:00,2026-01-15 18:00:00+00:00,48.66,48.5782,2,-0.2608,0.0972,STOP,2.0
INTC,L1_VWAP_MR,2026-01-15 18:01:00+00:00,2026-01-15 18:26:00+00:00,48.645,48.9,2,0.4125,0.0975,SIGNAL,25.0
XLE,L3_RSI_SCALP,2026-01-15 18:57:00+00:00,2026-01-15 19:00:00+00:00,47.7897,47.805,2,-0.065,0.0956,SIGNAL,3.0
PFE,L2_ORB,2026-01-15 18:23:00+00:00,2026-01-15 19:30:00+00:00,25.6651,25.825,3,0.4025,0.0772,EOD,67.0
INTC,L1_VWAP_MR,2026-01-15 19:26:00+00:00,2026-01-15 19:30:00+00:00,48.7599,48.845,2,0.0726,0.0976,EOD,4.0
INTC,L3_RSI_SCALP,2026-01-15 19:33:00+00:00,2026-01-15 19:35:00+00:00,48.78,48.702814,2,-0.2519,0.0975,STOP,2.0
XLE,L3_RSI_SCALP,2026-01-15 19:34:00+00:00,2026-01-15 19:37:00+00:00,47.691,47.64,2,-0.1973,0.0953,STOP,3.0
XLE,L3_RSI_SCALP,2026-01-15 19:40:00+00:00,2026-01-15 19:43:00+00:00,47.635,47.6602,2,-0.0449,0.0953,SIGNAL,3.0
XLE,L3_RSI_SCALP,2026-01-15 19:46:00+00:00,2026-01-15 19:48:00+00:00,47.665,47.637252,2,-0.1508,0.0953,STOP,2.0
INTC,L1_VWAP_MR,2026-01-15 19:57:00+00:00,2026-01-15 20:06:00+00:00,48.675,48.96,2,0.4724,0.0976,SIGNAL,9.0
XLF,L3_RSI_SCALP,2026-01-15 20:11:00+00:00,2026-01-15 20:14:00+00:00,54.3502,54.335,1,-0.0695,0.0543,SIGNAL,3.0
BAC,L3_RSI_SCALP,2026-01-15 20:18:00+00:00,2026-01-15 20:21:00+00:00,52.595,52.58,1,-0.0676,0.0526,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-01-15 20:20:00+00:00,2026-01-15 20:23:00+00:00,54.305,54.3,1,-0.0593,0.0543,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-15 20:25:00+00:00,2026-01-15 20:27:00+00:00,83.01,82.815043,1,-0.2779,0.0829,STOP,2.0
TLT,L3_RSI_SCALP,2026-01-15 20:27:00+00:00,2026-01-15 20:30:00+00:00,88.37,88.385,1,-0.0734,0.0884,EOD,3.0
XLE,L3_RSI_SCALP,2026-01-15 20:28:00+00:00,2026-01-15 20:30:00+00:00,47.595,47.595,2,-0.0952,0.0952,EOD,2.0
BAC,L3_RSI_SCALP,2026-01-15 20:31:00+00:00,2026-01-15 20:34:00+00:00,52.55,52.595,1,-0.0076,0.0526,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-15 20:33:00+00:00,2026-01-15 20:38:00+00:00,48.755,48.635,2,-0.3374,0.0974,STOP,5.0
INTC,L1_VWAP_MR,2026-01-15 20:41:00+00:00,2026-01-15 20:46:00+00:00,48.645,48.56991445080873,2,-0.2474,0.0972,STOP,5.0
INTC,L1_VWAP_MR,2026-01-15 20:50:00+00:00,2026-01-15 20:52:00+00:00,48.385,48.30523949860859,2,-0.2562,0.0967,STOP,2.0
TLT,L3_RSI_SCALP,2026-01-15 20:55:00+00:00,2026-01-15 20:58:00+00:00,88.345,88.335,1,-0.0983,0.0883,SIGNAL,3.0
BAC,L1_VWAP_MR,2026-01-15 20:44:00+00:00,2026-01-15 21:08:00+00:00,52.485,52.61,1,0.0725,0.0525,SIGNAL,24.0
TLT,L3_RSI_SCALP,2026-01-15 21:15:00+00:00,2026-01-15 21:18:00+00:00,88.3288,88.33,1,-0.0871,0.0883,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-15 20:58:00+00:00,2026-01-15 21:26:00+00:00,48.27,48.36,2,0.0834,0.0966,SIGNAL,28.0
INTC,L1_VWAP_MR,2026-01-15 21:27:00+00:00,2026-01-15 21:36:00+00:00,48.34,48.38,2,-0.0167,0.0967,SIGNAL,9.0
INTC,L1_VWAP_MR,2026-01-15 21:39:00+00:00,2026-01-15 21:49:00+00:00,48.39,48.341998731468934,2,-0.1927,0.0967,STOP,10.0
INTC,L1_VWAP_MR,2026-01-15 22:05:00+00:00,2026-01-15 22:13:00+00:00,48.33,48.4099,2,0.0631,0.0967,SIGNAL,8.0
INTC,L1_VWAP_MR,2026-01-15 22:38:00+00:00,2026-01-15 22:40:00+00:00,48.42,48.40213959705794,2,-0.1325,0.0968,STOP,2.0
SLV,L3_RSI_SCALP,2026-01-15 22:38:00+00:00,2026-01-15 22:41:00+00:00,83.55,83.58,1,-0.0536,0.0836,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-15 22:42:00+00:00,2026-01-15 22:51:00+00:00,48.4005,48.38,2,-0.1378,0.0968,STOP,9.0
SLV,L3_RSI_SCALP,2026-01-15 22:56:00+00:00,2026-01-15 22:59:00+00:00,83.5603,83.56,1,-0.0839,0.0836,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-15 22:54:00+00:00,2026-01-15 23:22:00+00:00,48.4,48.4185,2,-0.0598,0.0968,SIGNAL,28.0
SLV,L1_VWAP_MR,2026-01-15 23:31:00+00:00,2026-01-15 23:35:00+00:00,81.94,82.0901,1,0.0681,0.082,SIGNAL,4.0
SLV,L3_RSI_SCALP,2026-01-15 23:32:00+00:00,2026-01-15 23:38:00+00:00,82.04,82.32,1,0.1978,0.0822,SIGNAL,6.0
INTC,L1_VWAP_MR,2026-01-16 00:11:00+00:00,2026-01-16 00:12:00+00:00,48.58,48.59,2,-0.0772,0.0972,SIGNAL,1.0
PFE,L3_RSI_SCALP,2026-01-16 00:32:00+00:00,2026-01-16 00:41:00+00:00,25.8003,25.8099,3,-0.0486,0.0774,SIGNAL,9.0
INTC,L1_VWAP_MR,2026-01-16 00:33:00+00:00,2026-01-16 00:52:00+00:00,48.6,48.67,2,0.0427,0.0973,SIGNAL,19.0
INTC,L1_VWAP_MR,2026-01-16 00:55:00+00:00,2026-01-16 00:59:00+00:00,48.61,48.68,2,0.0427,0.0973,SIGNAL,4.0
SLV,L1_VWAP_MR,2026-01-16 00:47:00+00:00,2026-01-16 09:00:00+00:00,82.11,82.77,1,0.5776,0.0824,SIGNAL,493.0
SLV,L1_VWAP_MR,2026-01-16 10:52:00+00:00,2026-01-16 10:54:00+00:00,82.03,81.94630800989914,1,-0.1657,0.082,STOP,2.0
SLV,L3_RSI_SCALP,2026-01-16 11:00:00+00:00,2026-01-16 11:01:00+00:00,82.06,81.76,1,-0.3819,0.0819,STOP,1.0
SLV,L1_VWAP_MR,2026-01-16 11:02:00+00:00,2026-01-16 11:03:00+00:00,81.74,81.63296141339988,1,-0.1887,0.0817,STOP,1.0
SLV,L3_RSI_SCALP,2026-01-16 11:06:00+00:00,2026-01-16 11:07:00+00:00,81.92,81.81,1,-0.1919,0.0819,STOP,1.0
INTC,L3_RSI_SCALP,2026-01-16 12:00:00+00:00,2026-01-16 12:03:00+00:00,48.9,48.92,2,-0.0578,0.0978,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-01-16 12:14:00+00:00,2026-01-16 12:18:00+00:00,48.86,48.94,2,0.0622,0.0978,SIGNAL,4.0
SLV,L1_VWAP_MR,2026-01-16 12:25:00+00:00,2026-01-16 12:26:00+00:00,82.05,81.96337000959637,1,-0.1686,0.082,STOP,1.0
INTC,L3_RSI_SCALP,2026-01-16 12:27:00+00:00,2026-01-16 12:31:00+00:00,48.75,48.78,2,-0.0375,0.0975,SIGNAL,4.0
SLV,L1_VWAP_MR,2026-01-16 12:51:00+00:00,2026-01-16 12:52:00+00:00,82.08,81.9,1,-0.262,0.082,STOP,1.0
INTC,L1_VWAP_MR,2026-01-16 12:52:00+00:00,2026-01-16 12:53:00+00:00,48.64,48.59,2,-0.1972,0.0972,STOP,1.0
SLV,L1_VWAP_MR,2026-01-16 12:53:00+00:00,2026-01-16 12:55:00+00:00,81.99,81.83,1,-0.2419,0.0819,STOP,2.0
INTC,L1_VWAP_MR,2026-01-16 12:54:00+00:00,2026-01-16 12:55:00+00:00,48.36,48.26,2,-0.2966,0.0966,STOP,1.0
SLV,L1_VWAP_MR,2026-01-16 12:56:00+00:00,2026-01-16 12:59:00+00:00,82.02,81.64,1,-0.4618,0.0818,STOP,3.0
INTC,L1_VWAP_MR,2026-01-16 12:56:00+00:00,2026-01-16 13:00:00+00:00,48.32,48.26149040208453,2,-0.2136,0.0966,STOP,4.0
INTC,L3_RSI_SCALP,2026-01-16 12:57:00+00:00,2026-01-16 13:00:00+00:00,48.38,48.38,2,-0.0968,0.0968,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-01-16 13:00:00+00:00,2026-01-16 13:02:00+00:00,81.24,80.85,1,-0.471,0.081,STOP,2.0
SLV,L1_VWAP_MR,2026-01-16 13:03:00+00:00,2026-01-16 13:04:00+00:00,80.93,80.6946,1,-0.3162,0.0808,STOP,1.0
SLV,L3_RSI_SCALP,2026-01-16 13:03:00+00:00,2026-01-16 13:05:00+00:00,80.93,80.69,1,-0.3208,0.0808,STOP,2.0
BAC,L1_VWAP_MR,2026-01-16 13:03:00+00:00,2026-01-16 13:06:00+00:00,52.4126,52.4101,1,-0.0549,0.0524,STOP,3.0
BAC,L3_RSI_SCALP,2026-01-16 13:04:00+00:00,2026-01-16 13:08:00+00:00,52.47,52.41,1,-0.1124,0.0524,STOP,4.0
SLV,L3_RSI_SCALP,2026-01-16 13:12:00+00:00,2026-01-16 13:15:00+00:00,80.62,80.7,1,-0.0007,0.0807,SIGNAL,3.0
TLT,L1_VWAP_MR,2026-01-16 13:11:00+00:00,2026-01-16 13:19:00+00:00,87.99,87.94,1,-0.138,0.088,STOP,8.0
SLV,L1_VWAP_MR,2026-01-16 13:18:00+00:00,2026-01-16 13:21:00+00:00,80.22,80.2001,1,-0.1001,0.0802,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-16 13:18:00+00:00,2026-01-16 13:24:00+00:00,80.22,80.06,1,-0.2401,0.0801,SIGNAL,6.0
TLT,L1_VWAP_MR,2026-01-16 13:20:00+00:00,2026-01-16 13:30:00+00:00,87.92,87.95,1,-0.0579,0.0879,SIGNAL,10.0
TLT,L3_RSI_SCALP,2026-01-16 13:29:00+00:00,2026-01-16 13:32:00+00:00,87.94,87.955,1,-0.0729,0.0879,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-01-16 13:33:00+00:00,2026-01-16 13:36:00+00:00,80.16,79.93,1,-0.31,0.08,SIGNAL,3.0
INTC,L2_ORB,2026-01-16 14:08:00+00:00,2026-01-16 14:28:00+00:00,48.6399,49.09,2,0.8025,0.0977,SIGNAL,20.0
SLV,L2_ORB,2026-01-16 14:11:00+00:00,2026-01-16 14:28:00+00:00,80.8409,80.41,1,-0.5115,0.0806,SIGNAL,17.0
XLE,L1_VWAP_MR,2026-01-16 14:29:00+00:00,2026-01-16 14:30:00+00:00,47.51,47.505,2,-0.105,0.095,SIGNAL,1.0
PFE,L1_VWAP_MR,2026-01-16 14:38:00+00:00,2026-01-16 14:43:00+00:00,25.5914,25.555,3,-0.1859,0.0767,STOP,5.0
INTC,L1_VWAP_MR,2026-01-16 14:45:00+00:00,2026-01-16 14:46:00+00:00,48.625,48.3199,2,-0.7071,0.0969,STOP,1.0
PFE,L3_RSI_SCALP,2026-01-16 14:44:00+00:00,2026-01-16 14:47:00+00:00,25.5998,25.6099,3,-0.0465,0.0768,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-01-16 14:47:00+00:00,2026-01-16 14:53:00+00:00,48.285,48.032880281480494,2,-0.6006,0.0963,STOP,6.0
BAC,L1_VWAP_MR,2026-01-16 14:59:00+00:00,2026-01-16 15:03:00+00:00,52.2854,52.325,1,-0.0127,0.0523,SIGNAL,4.0
BAC,L3_RSI_SCALP,2026-01-16 15:03:00+00:00,2026-01-16 15:06:00+00:00,52.325,52.36,1,-0.0173,0.0523,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-01-16 15:22:00+00:00,2026-01-16 15:23:00+00:00,80.53,80.31575909618667,1,-0.2947,0.0804,STOP,1.0
SLV,L1_VWAP_MR,2026-01-16 15:25:00+00:00,2026-01-16 15:27:00+00:00,79.9401,79.68,1,-0.3399,0.0798,STOP,2.0
SLV,L1_VWAP_MR,2026-01-16 15:28:00+00:00,2026-01-16 15:31:00+00:00,79.25,78.94,1,-0.3891,0.0791,STOP,3.0
SLV,L1_VWAP_MR,2026-01-16 15:32:00+00:00,2026-01-16 15:34:00+00:00,79.025,78.75233568244695,1,-0.3516,0.0789,STOP,2.0
INTC,L1_VWAP_MR,2026-01-16 14:59:00+00:00,2026-01-16 15:36:00+00:00,48.02,47.79704624518342,2,-0.5417,0.0958,STOP,37.0
